sample_index,y_true,basemodel_pred,cancer_expert_pred,changed,recovered_stroma_false_negative,new_stroma_false_positive,true_epithelium_changed_to_stroma
6623,1,1,1,False,False,False,False
6624,4,4,4,False,False,False,False
6625,6,6,6,False,False,False,False
6626,3,3,3,False,False,False,False
6627,5,5,5,False,False,False,False
6628,1,1,1,False,False,False,False
6629,5,5,5,False,False,False,False
6630,3,3,3,False,False,False,False
6631,8,8,8,False,False,False,False
6632,0,0,0,False,False,False,False
6633,6,6,6,False,False,False,False
6634,6,6,6,False,False,False,False
6635,4,4,4,False,False,False,False
6636,1,1,1,False,False,False,False
6637,1,1,1,False,False,False,False
6638,6,6,6,False,False,False,False
6639,1,1,1,False,False,False,False
6640,7,7,7,False,False,False,False
6641,2,2,2,False,False,False,False
6642,6,8,8,False,False,False,False
6643,8,8,8,False,False,False,False
6644,1,1,1,False,False,False,False
6645,0,0,0,False,False,False,False
6646,4,4,4,False,False,False,False
6647,2,2,2,False,False,False,False
6648,5,5,5,False,False,False,False
6649,0,0,0,False,False,False,False
6650,2,2,2,False,False,False,False
6651,4,4,4,False,False,False,False
6652,0,0,0,False,False,False,False
6653,1,1,1,False,False,False,False
6654,7,7,7,False,False,False,False
6655,3,3,3,False,False,False,False
6656,1,1,1,False,False,False,False
6657,4,4,4,False,False,False,False
6658,2,2,2,False,False,False,False
6659,1,1,1,False,False,False,False
6660,4,4,4,False,False,False,False
6661,8,8,8,False,False,False,False
6662,8,8,8,False,False,False,False
6663,4,4,4,False,False,False,False
6664,0,0,0,False,False,False,False
6665,0,0,0,False,False,False,False
6666,7,7,7,False,False,False,False
6667,8,8,8,False,False,False,False
6668,3,3,3,False,False,False,False
6669,4,4,4,False,False,False,False
6670,0,0,0,False,False,False,False
6671,4,4,4,False,False,False,False
6672,5,2,2,False,False,False,False
6673,8,8,8,False,False,False,False
6674,0,0,0,False,False,False,False
6675,2,2,2,False,False,False,False
6676,3,3,3,False,False,False,False
6677,3,3,3,False,False,False,False
6678,7,7,7,False,False,False,False
6679,0,0,0,False,False,False,False
6680,8,8,8,False,False,False,False
6681,1,1,1,False,False,False,False
6682,7,5,7,True,True,False,False
6683,5,5,7,True,False,True,False
6684,8,8,8,False,False,False,False
6685,0,5,5,False,False,False,False
6686,6,3,3,False,False,False,False
6687,7,7,7,False,False,False,False
6688,4,4,4,False,False,False,False
6689,4,4,4,False,False,False,False
6690,6,6,6,False,False,False,False
6691,2,2,2,False,False,False,False
6692,5,5,5,False,False,False,False
6693,6,6,6,False,False,False,False
6694,8,8,8,False,False,False,False
6695,0,0,0,False,False,False,False
6696,3,3,3,False,False,False,False
6697,8,8,8,False,False,False,False
6698,6,8,8,False,False,False,False
6699,0,0,0,False,False,False,False
6700,2,2,2,False,False,False,False
6701,0,0,0,False,False,False,False
6702,5,2,7,True,False,True,False
6703,6,6,6,False,False,False,False
6704,3,3,3,False,False,False,False
6705,5,5,5,False,False,False,False
6706,4,4,4,False,False,False,False
6707,1,1,1,False,False,False,False
6708,0,0,0,False,False,False,False
6709,0,0,0,False,False,False,False
6710,0,0,0,False,False,False,False
6711,8,8,8,False,False,False,False
6712,3,3,3,False,False,False,False
6713,2,2,2,False,False,False,False
6714,6,6,6,False,False,False,False
6715,1,1,1,False,False,False,False
6716,8,8,8,False,False,False,False
6717,8,8,8,False,False,False,False
6718,6,6,6,False,False,False,False
6719,6,6,6,False,False,False,False
6720,8,8,8,False,False,False,False
6721,8,8,8,False,False,False,False
6722,8,8,8,False,False,False,False
6723,0,0,0,False,False,False,False
6724,4,4,4,False,False,False,False
6725,4,4,4,False,False,False,False
6726,8,8,8,False,False,False,False
6727,1,1,1,False,False,False,False
6728,8,8,8,False,False,False,False
6729,0,0,0,False,False,False,False
6730,4,4,4,False,False,False,False
6731,0,0,0,False,False,False,False
6732,3,3,3,False,False,False,False
6733,8,8,8,False,False,False,False
6734,0,0,0,False,False,False,False
6735,0,0,0,False,False,False,False
6736,0,0,0,False,False,False,False
6737,6,6,6,False,False,False,False
6738,3,3,3,False,False,False,False
6739,0,0,0,False,False,False,False
6740,6,6,6,False,False,False,False
6741,1,1,1,False,False,False,False
6742,4,4,4,False,False,False,False
6743,0,0,0,False,False,False,False
6744,4,4,4,False,False,False,False
6745,8,8,8,False,False,False,False
6746,8,8,8,False,False,False,False
6747,4,4,4,False,False,False,False
6748,8,8,8,False,False,False,False
6749,0,5,5,False,False,False,False
6750,0,0,0,False,False,False,False
6751,3,3,3,False,False,False,False
6752,1,1,1,False,False,False,False
6753,1,1,1,False,False,False,False
6754,3,3,3,False,False,False,False
6755,0,5,5,False,False,False,False
6756,0,0,0,False,False,False,False
6757,0,0,0,False,False,False,False
6758,8,8,8,False,False,False,False
6759,1,1,1,False,False,False,False
6760,0,0,0,False,False,False,False
6761,5,5,5,False,False,False,False
6762,2,2,2,False,False,False,False
6763,6,8,8,False,False,False,False
6764,8,8,8,False,False,False,False
6765,5,5,5,False,False,False,False
6766,7,7,7,False,False,False,False
6767,6,6,6,False,False,False,False
6768,4,4,4,False,False,False,False
6769,6,6,6,False,False,False,False
6770,7,7,7,False,False,False,False
6771,7,8,7,True,True,False,False
6772,6,6,6,False,False,False,False
6773,8,8,8,False,False,False,False
6774,4,4,4,False,False,False,False
6775,6,6,6,False,False,False,False
6776,6,6,6,False,False,False,False
6777,5,5,5,False,False,False,False
6778,7,7,7,False,False,False,False
6779,1,1,1,False,False,False,False
6780,8,8,8,False,False,False,False
6781,1,1,1,False,False,False,False
6782,0,0,0,False,False,False,False
6783,8,8,8,False,False,False,False
6784,1,1,1,False,False,False,False
6785,5,5,5,False,False,False,False
6786,0,5,5,False,False,False,False
6787,8,8,8,False,False,False,False
6788,2,2,2,False,False,False,False
6789,8,8,8,False,False,False,False
6790,4,4,4,False,False,False,False
6791,8,8,8,False,False,False,False
6792,0,0,0,False,False,False,False
6793,0,0,0,False,False,False,False
6794,1,1,1,False,False,False,False
6795,8,8,8,False,False,False,False
6796,6,6,6,False,False,False,False
6797,5,5,5,False,False,False,False
6798,4,4,4,False,False,False,False
6799,8,8,8,False,False,False,False
6800,0,0,0,False,False,False,False
6801,4,4,4,False,False,False,False
6802,4,4,4,False,False,False,False
6803,4,4,4,False,False,False,False
6804,6,6,6,False,False,False,False
6805,6,6,6,False,False,False,False
6806,8,8,8,False,False,False,False
6807,1,1,1,False,False,False,False
6808,2,2,2,False,False,False,False
6809,3,3,3,False,False,False,False
6810,4,4,4,False,False,False,False
6811,4,4,4,False,False,False,False
6812,1,1,1,False,False,False,False
6813,6,6,6,False,False,False,False
6814,8,8,8,False,False,False,False
6815,4,7,7,False,False,False,False
6816,8,8,8,False,False,False,False
6817,6,6,6,False,False,False,False
6818,8,8,8,False,False,False,False
6819,6,6,6,False,False,False,False
6820,0,0,0,False,False,False,False
6821,1,1,1,False,False,False,False
6822,8,8,8,False,False,False,False
6823,0,0,0,False,False,False,False
6824,8,8,8,False,False,False,False
6825,8,8,8,False,False,False,False
6826,6,6,6,False,False,False,False
6827,0,0,0,False,False,False,False
6828,4,4,4,False,False,False,False
6829,3,3,3,False,False,False,False
6830,2,2,2,False,False,False,False
6831,6,6,6,False,False,False,False
6832,2,2,2,False,False,False,False
6833,8,8,8,False,False,False,False
6834,5,5,5,False,False,False,False
6835,3,3,3,False,False,False,False
6836,8,8,8,False,False,False,False
6837,4,4,4,False,False,False,False
6838,1,1,1,False,False,False,False
6839,8,8,8,False,False,False,False
6840,8,8,8,False,False,False,False
6841,8,8,8,False,False,False,False
6842,1,1,1,False,False,False,False
6843,4,4,4,False,False,False,False
6844,4,4,4,False,False,False,False
6845,3,3,3,False,False,False,False
6846,6,3,3,False,False,False,False
6847,4,4,4,False,False,False,False
6848,6,6,6,False,False,False,False
6849,3,3,3,False,False,False,False
6850,4,4,4,False,False,False,False
6851,8,8,8,False,False,False,False
6852,8,8,8,False,False,False,False
6853,1,1,1,False,False,False,False
6854,5,5,5,False,False,False,False
6855,4,4,4,False,False,False,False
6856,7,7,7,False,False,False,False
6857,6,8,8,False,False,False,False
6858,8,8,8,False,False,False,False
6859,4,4,4,False,False,False,False
6860,2,2,2,False,False,False,False
6861,1,1,1,False,False,False,False
6862,4,4,4,False,False,False,False
6863,5,5,5,False,False,False,False
6864,1,1,1,False,False,False,False
6865,0,0,0,False,False,False,False
6866,4,4,4,False,False,False,False
6867,0,5,5,False,False,False,False
6868,2,2,2,False,False,False,False
6869,4,4,4,False,False,False,False
6870,3,3,3,False,False,False,False
6871,2,2,2,False,False,False,False
6872,7,7,7,False,False,False,False
6873,4,4,4,False,False,False,False
6874,0,0,0,False,False,False,False
6875,3,3,3,False,False,False,False
6876,2,2,2,False,False,False,False
6877,8,8,8,False,False,False,False
6878,1,1,1,False,False,False,False
6879,0,5,5,False,False,False,False
6880,8,8,8,False,False,False,False
6881,6,6,6,False,False,False,False
6882,4,4,4,False,False,False,False
6883,8,8,8,False,False,False,False
6884,8,8,8,False,False,False,False
6885,7,5,5,False,False,False,False
6886,0,0,0,False,False,False,False
6887,8,8,8,False,False,False,False
6888,8,8,8,False,False,False,False
6889,3,3,3,False,False,False,False
6890,3,3,3,False,False,False,False
6891,0,0,0,False,False,False,False
6892,6,6,6,False,False,False,False
6893,8,8,8,False,False,False,False
6894,1,1,1,False,False,False,False
6895,0,0,0,False,False,False,False
6896,6,6,6,False,False,False,False
6897,0,0,0,False,False,False,False
6898,5,5,5,False,False,False,False
6899,1,1,1,False,False,False,False
6900,2,2,2,False,False,False,False
6901,8,8,8,False,False,False,False
6902,4,4,4,False,False,False,False
6903,4,0,0,False,False,False,False
6904,4,4,4,False,False,False,False
6905,1,1,1,False,False,False,False
6906,1,1,1,False,False,False,False
6907,8,8,8,False,False,False,False
6908,1,1,1,False,False,False,False
6909,8,8,8,False,False,False,False
6910,3,3,3,False,False,False,False
6911,6,6,6,False,False,False,False
6912,3,3,3,False,False,False,False
6913,8,8,8,False,False,False,False
6914,1,1,1,False,False,False,False
6915,8,8,8,False,False,False,False
6916,8,8,8,False,False,False,False
6917,5,5,7,True,False,True,False
6918,4,4,4,False,False,False,False
6919,6,8,8,False,False,False,False
6920,0,0,0,False,False,False,False
6921,3,3,3,False,False,False,False
6922,4,4,4,False,False,False,False
6923,0,0,0,False,False,False,False
6924,0,0,0,False,False,False,False
6925,0,0,0,False,False,False,False
6926,7,3,3,False,False,False,False
6927,5,5,5,False,False,False,False
6928,0,0,0,False,False,False,False
6929,1,1,1,False,False,False,False
6930,0,0,0,False,False,False,False
6931,6,6,6,False,False,False,False
6932,7,8,7,True,True,False,False
6933,4,4,4,False,False,False,False
6934,7,5,5,False,False,False,False
6935,0,0,0,False,False,False,False
6936,2,2,2,False,False,False,False
6937,6,6,6,False,False,False,False
6938,7,8,7,True,True,False,False
6939,8,8,8,False,False,False,False
6940,4,4,4,False,False,False,False
6941,4,4,4,False,False,False,False
6942,4,5,5,False,False,False,False
6943,5,2,7,True,False,True,False
6944,0,0,0,False,False,False,False
6945,0,0,0,False,False,False,False
6946,4,4,4,False,False,False,False
6947,1,1,1,False,False,False,False
6948,4,4,4,False,False,False,False
6949,7,8,7,True,True,False,False
6950,7,8,7,True,True,False,False
6951,5,5,5,False,False,False,False
6952,8,8,8,False,False,False,False
6953,2,2,2,False,False,False,False
6954,8,8,8,False,False,False,False
6955,5,5,5,False,False,False,False
6956,5,5,5,False,False,False,False
6957,0,0,0,False,False,False,False
6958,5,5,5,False,False,False,False
6959,2,2,2,False,False,False,False
6960,6,6,6,False,False,False,False
6961,4,4,4,False,False,False,False
6962,4,4,4,False,False,False,False
6963,8,8,8,False,False,False,False
6964,8,8,8,False,False,False,False
6965,0,0,0,False,False,False,False
6966,7,6,6,False,False,False,False
6967,1,1,1,False,False,False,False
6968,8,8,8,False,False,False,False
6969,7,7,7,False,False,False,False
6970,0,0,0,False,False,False,False
6971,3,3,3,False,False,False,False
6972,8,8,8,False,False,False,False
6973,3,3,3,False,False,False,False
6974,6,6,6,False,False,False,False
6975,6,6,6,False,False,False,False
6976,4,4,4,False,False,False,False
6977,4,4,4,False,False,False,False
6978,8,8,8,False,False,False,False
6979,5,8,7,True,False,True,False
6980,5,5,5,False,False,False,False
6981,3,3,3,False,False,False,False
6982,1,1,1,False,False,False,False
6983,4,4,4,False,False,False,False
6984,0,0,0,False,False,False,False
6985,5,5,5,False,False,False,False
6986,0,0,0,False,False,False,False
6987,0,0,0,False,False,False,False
6988,6,6,6,False,False,False,False
6989,4,4,4,False,False,False,False
6990,0,0,0,False,False,False,False
6991,8,8,8,False,False,False,False
6992,2,2,2,False,False,False,False
6993,3,3,3,False,False,False,False
6994,3,3,3,False,False,False,False
6995,5,5,5,False,False,False,False
6996,0,0,0,False,False,False,False
6997,5,5,5,False,False,False,False
6998,4,4,4,False,False,False,False
6999,0,0,0,False,False,False,False
7000,4,6,6,False,False,False,False
7001,0,0,0,False,False,False,False
7002,4,4,4,False,False,False,False
7003,3,3,3,False,False,False,False
7004,6,6,6,False,False,False,False
7005,1,1,1,False,False,False,False
7006,1,1,1,False,False,False,False
7007,1,1,1,False,False,False,False
7008,4,4,4,False,False,False,False
7009,0,0,0,False,False,False,False
7010,3,3,3,False,False,False,False
7011,1,1,1,False,False,False,False
7012,7,2,7,True,True,False,False
7013,1,1,1,False,False,False,False
7014,8,8,8,False,False,False,False
7015,6,6,6,False,False,False,False
7016,8,8,8,False,False,False,False
7017,0,0,0,False,False,False,False
7018,4,4,4,False,False,False,False
7019,8,8,8,False,False,False,False
7020,4,4,4,False,False,False,False
7021,4,4,4,False,False,False,False
7022,4,4,4,False,False,False,False
7023,6,6,6,False,False,False,False
7024,0,0,0,False,False,False,False
7025,0,0,0,False,False,False,False
7026,0,0,0,False,False,False,False
7027,8,8,8,False,False,False,False
7028,0,0,0,False,False,False,False
7029,4,4,4,False,False,False,False
7030,4,4,4,False,False,False,False
7031,8,8,8,False,False,False,False
7032,7,7,7,False,False,False,False
7033,1,1,1,False,False,False,False
7034,0,0,0,False,False,False,False
7035,7,8,7,True,True,False,False
7036,2,2,2,False,False,False,False
7037,3,3,3,False,False,False,False
7038,8,8,8,False,False,False,False
7039,6,6,6,False,False,False,False
7040,0,0,0,False,False,False,False
7041,0,0,0,False,False,False,False
7042,6,6,6,False,False,False,False
7043,2,2,2,False,False,False,False
7044,7,7,7,False,False,False,False
7045,0,0,0,False,False,False,False
7046,0,0,0,False,False,False,False
7047,1,1,1,False,False,False,False
7048,5,5,5,False,False,False,False
7049,4,4,4,False,False,False,False
7050,0,0,0,False,False,False,False
7051,3,3,3,False,False,False,False
7052,1,1,1,False,False,False,False
7053,3,3,3,False,False,False,False
7054,7,5,7,True,True,False,False
7055,8,8,8,False,False,False,False
7056,6,6,6,False,False,False,False
7057,3,3,3,False,False,False,False
7058,1,1,1,False,False,False,False
7059,4,4,4,False,False,False,False
7060,8,8,8,False,False,False,False
7061,0,0,0,False,False,False,False
7062,2,2,2,False,False,False,False
7063,4,4,4,False,False,False,False
7064,0,0,0,False,False,False,False
7065,0,0,0,False,False,False,False
7066,1,1,1,False,False,False,False
7067,1,1,1,False,False,False,False
7068,4,7,7,False,False,False,False
7069,1,1,1,False,False,False,False
7070,4,4,4,False,False,False,False
7071,0,0,0,False,False,False,False
7072,1,1,1,False,False,False,False
7073,1,1,1,False,False,False,False
7074,7,5,7,True,True,False,False
7075,1,1,1,False,False,False,False
7076,2,2,2,False,False,False,False
7077,3,3,3,False,False,False,False
7078,0,0,0,False,False,False,False
7079,4,4,4,False,False,False,False
7080,4,4,4,False,False,False,False
7081,4,4,4,False,False,False,False
7082,8,8,8,False,False,False,False
7083,0,0,0,False,False,False,False
7084,4,4,4,False,False,False,False
7085,3,3,3,False,False,False,False
7086,0,0,0,False,False,False,False
7087,2,2,2,False,False,False,False
7088,1,1,1,False,False,False,False
7089,5,5,5,False,False,False,False
7090,4,4,4,False,False,False,False
7091,2,2,2,False,False,False,False
